SurveyName	ProjectCode	DataPolicy	Date	Ship	Gear	Country	Originator	Collator	StNo	HaulNo	CoordRefSys	ShootLat	ShootLong	HaulLat	HaulLong	Depth	Distance	GroundSpeed	WingSpread	DoorSpread	WarpLength	LTREF	PARAM	LTSZC	LTSRC	TYPPL	LTPRP	UnitWgt	LT_Weight	UnitItem	LT_Items	Shot_timestamp	HaulDur
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G194							items/haul	70	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G141							items/haul	71	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G18							items/haul	63	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G59							items/haul	63	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G45							items/haul	65	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G208							items/haul	69	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G96							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G196							items/haul	63	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G182							items/haul	67	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G185							items/haul	65	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G66							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G187							items/haul	68	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G136							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G173							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G6							items/haul	66	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G197							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G145							items/haul	67	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G67							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G2							items/haul	62	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G61							items/haul	70	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G133							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G176							items/haul	69	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G98							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G201							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G142							items/haul	68	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G132							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G134							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G20							items/haul	62	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G209							items/haul	70	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G10							items/haul	61	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G124							items/haul	66	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry6_2018	12384	CB	2018-06-12	ZZ99	BOT	IT	600	600	U2_Unknown_H0H_2018-06-12	8	4326	40.0	20.0	40.0	20.0	23.0	2392	23.0	23.0			TSG-ML	G55							items/haul	63	2018-06-12T05:20:00Z	23
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G127							items/haul	13	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G208							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G185							items/haul	15	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G137							items/haul	15	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G148							items/haul	22	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G146							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G125							items/haul	13	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G209							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G61							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G79							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G175							items/haul	21	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G136							items/haul	19	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G142							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G182							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G98							items/haul	19	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G20							items/haul	20	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G173							items/haul	18	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G200							items/haul	17	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G45							items/haul	19	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G27							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G196							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G134							items/haul	20	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G141							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G194							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G170							items/haul	20	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G67							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G55							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G158							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G145							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G201							items/haul	18	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G176							items/haul	23	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G93							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G2							items/haul	23	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G59							items/haul	19	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G128							items/haul	19	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G66							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G6							items/haul	22	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G18							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G197							items/haul	22	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G51							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G96							items/haul	14	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G124							items/haul	13	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G187							items/haul	15	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G133							items/haul	21	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G10							items/haul	13	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G48							items/haul	23	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G132							items/haul	24	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry1_2018	12384	CB	2018-04-27	ZZ99	BOT	IT	600	600	U1_Unknown_10-17_2018-04-27	17	4326	40.48983	22.10925	40.51183	22.09977	66.2	2578	13.0	13.0			TSG-ML	G39							items/haul	16	2018-04-27T17:18:00Z	35
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G10							items/haul	53	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G79							items/haul	58	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G201							items/haul	50	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G48							items/haul	56	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G196							items/haul	51	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G173							items/haul	48	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G124							items/haul	58	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G137							items/haul	48	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G176							items/haul	49	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G128							items/haul	53	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G136							items/haul	48	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G175							items/haul	49	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G134							items/haul	48	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G142							items/haul	50	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G98							items/haul	53	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G182							items/haul	48	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G148							items/haul	55	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G93							items/haul	55	2018-08-02T05:42:00Z	58
ZZZ_UnknownCountry5_2018	12384	CB	2018-08-02	ZZ99	BOT	IT	600	600	U5_Unknown_MN7_2018-08-02	7	4326	40.0	20.0	40.0	20.0	23.0	4892	23.0	23.0			TSG-ML	G96							items/haul	54	2018-08-02T05:42:00Z	58
